107.997, 0.000
-12.343, 2.326
18.799, 13.342
5.899, -11.234
8.000, -6.000
14.001, 7.352
-20.798, -24.657
12.443, -19.088
16.000, 0.000
12.443, 19.087
-20.798, 24.657
14.001, -7.352
8.000, 6.000
5.899, 11.234
18.799, -13.343
-12.343, -2.326
123.996, 0.000
0.347, -1.062
-7.849, 12.949
16.663, 0.956
-16.999, 8.999
12.650, -27.328
21.849, -3.050
6.339, -29.346
-13.999, 0.000
6.339, 29.345
21.849, 3.050
12.651, 27.328
-16.999, -8.999
16.663, -0.956
-7.849, -12.949
0.347, 1.062
